item_id,supplier_id,supplier_name,season,supplier_reference,supplier_reference_description,purchase_price,length,width,height,weight,hscode6,hscode10,main,sub,detail,level4,item_type,materials,dataset
35253,233,Dlite Crafts,2026_SS,S4DC02-ORANGE-LARGE,ELINA CANDLE HOLDER MED,3.56,11.0,11.0,12.0,350.0,701399.0,7013990090.0,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Candle holder,"GLASS (50.00%), BEADS (20.00%), GLUE (10.00%), PACKAGING (10.00%)",train
59325,996,Joyful Xianju Gifts Co L,2026_SS,24B080JLP,HEART ON STAND W/TUBE,1.68,17.5,9.0,25.5,240.0,442019.0,4420190000.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,"PAULOWNIA WOOD (80.00%), GLASS (10.00%), IRON (10.00%)",train
56659,1014,Haijin International,2026_SS,SD24-1071,COTTON ROPE BASKET LARGE,5.6,40.0,40.0,45.0,1327.0,560900.0,5609000000.0,Decoration,Decoration Storage,Storage Baskets,Unspecified,Storage Basket,"POLYESTER (70.00%), COTTON (30.00%)",train
56555,1677,Hannah Grace,2026_SS,HG15783-1_1,19x13x89.5CMH,2.7,19.0,13.0,89.5,,830629.0,8306290000.0,Decoration,Home Accessories,Figurines,Flowers & Plants,Flower,METAL (100.00%),train
63692,1079,"CSP (Chuang Shih Plastic Co., Ltd.)",2026_SS,00WA132O/00WA132O-orange/00WA132Y/00WA132G,00WA132 Acrylic SWIRL HI-BALL 200g/D:9.8 H:15.9 cm/623 c.c./21 oz/00WA132 Acrylic SWIRL HI-BALL 200g/D:9.8 H:15.9 cm/623 c.c./21 oz/00WA132 Acrylic SWIRL HI-BALL 200g/D:9.8 H:15.9 cm/623 c.c./21 oz/00WA132 Acrylic SWIRL HI-BALL 200g/D:9.8 H:15.9 cm/,6.2,9.8,9.8,15.9,800.0,392410.0,3924100090.0,Tableware,Glassware,Bar Glasses,Unspecified,Cocktail glass,ACRYLIC (PLASTIC) (100.00%),train
68180,907,Taizhou Shineful Trade,2026_SS,25SF10357S white/25SF10357S,polyester sheep deco 18*8*24CM/polyester sheep deco 18*8*24CM,1.43,18.0,8.0,24.0,,630790.0,6307909899.0,Decoration,Home Accessories,Figurines,Animals,Sheep,"POLYESTER (90.00%), WOOD (10.00%)",train
59755,353,Evergreat International Co,2026_SS,EG034420-ORANGE M,"D30XH30, BD24cm",4.34,30.0,30.0,30.0,1020.0,460290.0,4602900000.0,Decoration,Decoration Storage,Storage Baskets,Unspecified,Storage Basket,"PAPER (50.00%), IRON (50.00%)",train
56221,655,Xianju Zhongyuan Arts And Craf,2026_SS,ZYT4478,3 FISHS WITH STAND 29*7*28CM,1.98,29.0,7.0,28.0,,442019.0,4420190000.0,Decoration,Home Accessories,Figurines,Animals,Fish,"MDF (95.00%), BAMBOO (5.00%)",train
66092,1282,"Master International Trade Co.,Ltd",2026_SS,MBM04-11-1/MBM04-11-2,box of 2pcs 5.5'' BOWL 14X14X7CM/box of 2pcs 5.5'' BOWL 14X14X7CM,4.4,14.0,14.0,7.0,560.0,691110.0,6911100090.0,Tableware,Dinnerware,Bowls,Unspecified,Bowl,PORCELAIN (100.00%),train
55444,536,Topchoice,2026_SS,2412005A,"POLYRESIN HEAD POT IN WHITE COLOR, MIDDLE SIZE: 23CM",4.6,,,,,392640.0,3926400000.0,Decoration,Flower Pots & Vases,Flower pots,Unspecified,Flowerpot,POLYRESIN (100.00%),train
58500,340,Rmv,2026_SS,RN240439-LB,"White  pugilism bulldog décor+size""16x13.3x25cm",5.35,16.0,13.3,25.0,800.0,392640.0,,Unspecified,Unspecified,Unspecified,Unspecified,,POLYRESIN (0.00%),train
55367,536,Topchoice,2026_SS,61402-1MW,"PORCELAIN FROG  MATE WHITE,",2.99,,,,,,,Decoration,Home Accessories,Figurines,Animals,Frog,"PORCELAIN (90.00%), WATER (5.00%), GLAZE (5.00%)",train
67349,1722,Nurissah,2026_SS,TB1_WhiteBlack_1,"Size Product : 70 x 70 x 75 cm Material:  Frame rattan polished, plywood  with rattan synthetic woven . Construction: A/S Color: ORANGE AND AQUA rattan synthetic. Packaging: 1 pcs/wrapping",25.0,70.0,70.0,75.0,,940383.0,9403830090.0,Furniture,Tables,Dining Tables,Unspecified,Dining table,"RATTAN (60.00%), BAMBOO (40.00%)",train
49834,1219,Wayart,2026_SS,WAK-24194,"Flower candle holder,red 9*8.5*16",1.76,9.0,8.5,16.0,934.0,940550.0,9405500090.0,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Candle holder,STONEWARE (100.00%),train
59278,996,Joyful Xianju Gifts Co L,2026_SS,JLP23607B,BUOY DECO,2.44,38.0,,,235.0,442019.0,4420190000.0,Decoration,Home Accessories,Other,Garlands & hangers,Hanger,"PAULOWNIA WOOD (95.00%), JUTE (5.00%)",train
41851,940,Helichuang,2026_SS,AT182053LR/182054LR/230041LR,S/3 ROUND SHAPE LIGHT GREEN STARFISH/SEAHORSE/FISH WATERBALL 80MM WITH LIGHT GREEN CORAL BASE 10.5X10.5X13CM,2.0,10.5,10.5,13.0,500.0,392640.0,,Unspecified,Unspecified,Unspecified,Unspecified,,"CALCIUM CARBONATE (55.00%), POLYRESIN (45.00%)",train
69385,1286,Joyland,2026_SS,25Y534 Y+O,"PAPER ROPE+ PET, STRIPE .4COLOR ASSORTED ,D21.5 H17 D15.5",0.97,21.5,21.5,17.0,130.0,460219.0,4602199090.0,Decoration,Flower Pots & Vases,Flower pots,Unspecified,Flowerpot,"PAPER (55.00%), PET (45.00%)",train
56675,1014,Haijin International,2026_SS,YG9006,bags 4 colours,7.78,56.0,19.0,30.0,1.3,460219.0,,Unspecified,Unspecified,Unspecified,Unspecified,,SEAGRASS (100.00%),train
71079,1367,Jagdish,2026_SS,JOTH 171360 / 61,ASSORTMENT OF 2 plaid 180x130cm recycled cotton,3.44,180.0,130.0,1.0,1160.0,630130.0,6301301000.0,Home Textiles,Blankets & Throws,Unspecified,Unspecified,Throw,COTTON (100.00%),train
51162,797,China Base Jiayuan (Hema home),2026_SS,HM-018-8232-2,Linen Stripe Cushion with solid back. Front 230GSM. Size: 43x43CM.,4.25,45.0,45.0,10.0,,940490.0,,Home Textiles,Unspecified,Unspecified,Unspecified,,LINEN (100.00%),train
54182,923,Zibo Beacon,2026_SS,BQA0107,Glass starfish- blue,3.0,18.0,18.0,5.4,750.0,701399.0,7013990090.0,Decoration,Home Accessories,Decorative Objects,Paperweights,Paperweight,GLASS (100.00%),train
63271,1574,Anoru,2026_SS,3-25 RFLW,Red Flowers collection BOWL 25*25*6 CMPlate Same size as 52131 flowers inside,5.11,25.0,25.0,6.0,880.0,691200.0,,Tableware,Unspecified,Unspecified,Unspecified,, (%),train
57974,787,Quanzhou Etree,2026_SS,YA60015-7 white,"RESIN MONK DECORATION, 20.7X17.2X23.7CM",3.78,20.7,17.2,23.7,600.0,392640.0,3926400000.0,Decoration,Home Accessories,Figurines,Buddhas,Monk,POLYRESIN (100.00%),train
55425,536,Topchoice,2026_SS,23910A,MAGNESIA CHAIR,7.6,33.5,33.5,31.5,4000.0,681591.0,6815910000.0,Furniture,Tables,Side Tables,Unspecified,Side table,"MAGNESIUM (70.00%), FIBER (20.00%), WATER (10.00%)",train
52410,1050,Meirui,2026_SS,MR124-YJ0998_pink,Real touch Gerbera (H65cm),0.78,12.0,12.0,65.0,40.0,670210.0,6702100000.0,Flowers & Plants,Artificial Flowers,Unspecified,Unspecified,Gerbera,"PLASTIC (55.00%), FABRIC (40.00%), IRON (5.00%)",train
54142,1027,Teammann,2026_SS,DH5023006 yellow,"RESIN CLIMBING FIGURINE WALL DECO, LILAC, 9.9x7.9x22.6cm",3.15,9.9,7.9,22.6,390.0,392640.0,,Decoration,Home Accessories,Figurines,People,Figurine,"LIMEPOWDER (55.00%), RESIN (45.00%)",train
54191,923,Zibo Beacon,2026_SS,BQA0188-11,Glass octopus-change color to orange(Ref BQA0073）,1.75,8.5,8.5,4.5,90.0,701399.0,,Decoration,Home Accessories,Decorative Objects,Paperweights,Paperweight,GLASS (100.00%),train
59610,1380,Marg Shree ,2026_SS,MSE-24021407 A orange/MSE-24021407 A PINK,RIBBED VASE                                                    SIZE-27X7.5CM                      Color Trans Orange & opal Orange/RIBBED VASE                                                    SIZE-27X7.5CM                           Color -Trans pi,1.4,7.5,7.5,27.0,0.4,701349.0,7013499900.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,GLASS (100.00%),train
56753,913,Dongguan Jian Ke Da Arts&Crafts ( Yuefeng),2026_SS,YF2024196,DIA:17.5x26cm,6.85,17.5,17.5,26.0,1034.0,701399.0,7013990090.0,Decoration,Home Accessories,Decorative Objects,Decorative Bells,Decorative bell jar,"GLASS (55.00%), ACRYLIC (PLASTIC) (20.00%), MDF (20.00%), IRON (5.00%)",train
16697,1036,M&G CERAMICS,2026_SS,FXY240156,14cm Bowl Size: 14*8.4cm Material: Stoneware,0.67,14.0,14.0,8.4,440.0,691200.0,6912002310.0,Tableware,Dinnerware,Bowls,Unspecified,Bowl,STONEWARE (100.00%),train
54991,598,Glory International,2026_SS,YL8346 G,CANDLE HOLDER + 21X14X33.5CM,4.4,21.0,14.0,33.5,700.0,940550.0,,Decoration,Candles & Candle Holders,Tealight Holders,Unspecified,Tealight holder,"IRON (50.00%), GLASS (50.00%)",train
60879,907,Taizhou Shineful Trade,2026_SS,25SF20048L YELLOW,felt bunny 24*18*48CM,1.45,24.0,18.0,48.0,,630790.0,6307909899.0,Decoration,Home Accessories,Figurines,Animals,Rabbit,FELT (100.00%),train
57610,612,Glassboy,2026_SS,982401527-pink,GLASS BEE CANDLE HOLDER,2.5,,,,,,,Unspecified,Unspecified,Unspecified,Unspecified,,GLASS (100.00%),train
68188,1574,Anoru,2026_SS,10 RFLW/10 RFLW_1,Red Flowers collection BOWL 28*28*14 CMSame size as 52134 flowers inside/Red Flowers collection BOWL 28*28*14 CMSame size as 52134 flowers outside,8.83,28.0,28.0,14.0,1625.0,691200.0,6912002111.0,Tableware,Dinnerware,Bowls,Unspecified,Bowl,CERAMIC (100.00%),train
26851,1477,Tairanju Home Decor ,2026_SS,TR2302025-13,WOODEN STOOL SIZE:39.00*39.00*44.00CM   REMARK: 400PCS/ COLOUR PRICE IS IN USD 9,9.3,39.0,39.0,44.0,3200.0,940161.0,9401610000.0,Furniture,Chairs,Stools,Unspecified,Stool,"MDF (50.00%), FABRIC (50.00%)",train
54825,1671,Sasun,2026_SS,DZ2266 BROWN,Drum shape ottoman 61.5*61.5*45.5cm,25.0,61.5,61.5,45.5,6400.0,940161.0,9401610000.0,Furniture,Sofas & Armchairs,Pouffes & Beanbags,Unspecified,Pouffe,"FOAM (30.00%), PLYWOOD (40.00%), FABRIC (30.00%)",train
22733,206,Akbar Corporation Ltd.,2026_SS,ACL-4022 A,Marble Wood Console Table,76.0,140.0,35.0,81.0,75000.0,940389.0,9403890090.0,Furniture,Tables,Console Tables,Unspecified,Console table,"MARBLE (60.00%), MANGO WOOD (40.00%)",train
67613,864,Wbt Manufacturing,2026_SS,WBT5902,Cat Draught Excluder,4.2,79.0,12.0,25.0,1850.0,630790.0,,Unspecified,Unspecified,Unspecified,Unspecified,,"POLYESTER (60.00%), SAND (40.00%)",train
69991,1341,Supersonic Marketing (KOMO),2026_SS,EXAP-KOMO-2025/JL-003-pink/orange_1,ASSORTMENT OF 2 C/COVER,5.5,45.0,45.0,15.0,524.0,940490.0,9404909000.0,Home Textiles,Cushions,Cushions & Cushion Covers,Unspecified,Cushion,"COTTON (60.00%), ACRYLIC (PLASTIC) (10.00%), POLYESTER (30.00%)",train
49117,690,Chuangda Porcelain Manufactory,2026_SS,CD10535A-11950 brown,cement tray,2.39,35.0,30.0,4.0,1850.0,681099.0,,Tableware,Dinnerware,Plates,Unspecified,Plate,CEMENT (100.00%),train
50678,602,Huixiang,2026_SS,N24CT1020RD,LED Candle Red    L: 10.0cm W:10.0cm H:20.0cm,2.56,10.0,10.0,20.0,600.0,940542.0,,Decoration,Candles & Candle Holders,LED Candles,Unspecified,Led candle,"WAX (50.00%), LED LIGHT (50.00%)",train
56428,536,Topchoice,2026_SS,8036A/8036A_1_20250204_144608/8036A_2,"PORCELAIN BIRD SET3  IN MATE WHITE COLOR, SIZE: 12X18X17/16X12X14/11X9X10CM/PORCELAIN BIRD SET3  IN MATE WHITE COLOR, SIZE: 12X18X17/16X12X14/11X9X10CM/PORCELAIN BIRD SET3  IN MATE WHITE COLOR, SIZE: 12X18X17/16X12X14/11X9X10CM",11.7,12.0,18.0,17.0,3465.0,691310.0,6913100090.0,Decoration,Home Accessories,Figurines,Animals,Bird,"PORCELAIN (90.00%), WATER (5.00%), GLAZE (5.00%)",train
24730,1358,Rippl lighting,2026_SS,LK016,"Handmade Paper Pendant  Bulb Holder: 1xE14  Dia: 555 mm, H: 280 mm Mounting: Ceiling Suspended",54.0,60.0,60.0,51.5,1700.0,940511.0,9405119090.0,Lighting,Ceiling Lamps,Unspecified,Unspecified,Ceiling lamp,"PAPER (80.00%), METAL (20.00%)",train
54452,1044,Crystal Coast Glassware,2026_SS,40248-97C,green,0.75,8.0,8.0,9.7,360.0,701337.0,7013379100.0,Tableware,Glassware,Drinking Glasses,Unspecified,Drinking glass,GLASS (100.00%),train
57511,467,Tengyi,2026_SS,D245022C/1 white,FLOWERPOT TULIP,3.45,16.0,16.0,13.0,746.0,691390.0,6913901090.0,Decoration,Flower Pots & Vases,Flower pots,Unspecified,Flowerpot,CERAMIC (100.00%),train
34517,1027,Teammann,2026_SS,AM2020411-21,"RESIN MOTHER RABBIT AND CHILD, BROWN&CREAM  *there will be a designer label on each products*",5.5,21.5,11.6,25.5,750.0,392640.0,3926400000.0,Decoration,Home Accessories,Figurines,Animals,Rabbit,"RESIN (45.00%), LIMEPOWDER (55.00%)",train
70071,469,M&sense,2026_SS,MS.J241128 orange,mixed wax in sprayed glass jar(9*9.3cmH)with scent label into folded box,3.36,9.6,9.6,10.1,,340600.0,3406000000.0,Decoration,Home Fragrances,Scented Candles,Unspecified,Scented candle,"FRAGRANCE (7.00%), WAX (93.00%)",train
57322,817,Minhou Fusheng,2026_SS,FJ24B0602,Wooden and metal bird bath 6.25*6.25*7.75H*20THinch,2.75,15.8,15.8,50.8,,442199.0,4421999999.0,Decoration,Garden Accessories,Bird Houses & Cages,Unspecified,Birdhouse,"WOOD (95.00%), IRON (5.00%)",train
54449,1044,Crystal Coast Glassware,2026_SS,17113-550,green,29.8,16.0,16.0,55.0,2400.0,701399.0,7013990090.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,GLASS (100.00%),train
63407,787,Quanzhou Etree,2026_SS,YA60011ABC-7 ORANGE_1,"RESIN MONK DECORATION, 7.7X6.7X9.2CM-ASS3",1.15,7.7,6.7,9.2,160.0,392640.0,3926400000.0,Decoration,Home Accessories,Figurines,Buddhas,Monk,POLYRESIN (100.00%),train
69270,1286,Joyland,2026_SS,SAM64975,"PAPER ROPE+ PET, 2 STRIPE .2 COLOR  ASSORTED,D11.5 H9.5 D8.5",0.37,11.5,,9.5,35.0,482390.0,,Unspecified,Unspecified,Unspecified,Unspecified,,"PAPER (55.00%), PET (45.00%)",train
54892,792,Dingsheng Gift,2026_SS,19H006bis,Desk 41x41x58cm,23.0,41.0,41.0,58.0,6000.0,681591.0,6815910000.0,Furniture,Tables,Side Tables,Unspecified,Side table,"MAGNESIUM (45.00%), RESIN (30.00%), FIBREGLASS (25.00%)",train
11440,333,Like Ceramics,2026_SS,LY308,4/S EGG CUP  CRAFT BOX+PVC LID,2.18,5.0,5.0,7.0,480.0,691110.0,6911100090.0,Tableware,Dinnerware,Egg Cups,Unspecified,Egg cup,CERAMIC (100.00%),train
55350,536,Topchoice,2026_SS,26037B,"magnesia stool, in smooth surface in blue color, size: 41X41X47.5CM",14.85,41.0,41.0,47.5,8500.0,681591.0,6815910000.0,Furniture,Tables,Side Tables,Unspecified,Side table,"MAGNESIUM (70.00%), FIBER (20.00%), WATER (10.00%)",train
56291,793,Jianwen Craft,2026_SS,11250571/11250581/11250591,Resin Fish Decor Product Size:23*7.5*23.5CM/Resin Fish Decor Product Size:20.7*7.5*29CM/Resin Fish Decor Product Size:15.5*7.5*33.3CM,4.85,23.0,7.5,23.5,740.0,392640.0,3926400000.0,Decoration,Home Accessories,Figurines,Animals,Fish,"POLYRESIN (95.00%), METAL (5.00%)",train
56299,969,Housemart Manufacture ,2026_SS,HM23694 green,"TABLE LAMP                                        CERAMIC BASE  IN TWO COLOURS, 7493U  AND WHITE , SHADE IN CREAM COLOUR - LINEN FRABIC",3.7,22.0,22.0,31.0,750.0,940529.0,9405294000.0,Lighting,Desk & Table Lamps,Unspecified,Unspecified,Table lamp,"CERAMIC (0.70%), LINEN (30.00%)",train
66637,111,Hastkala Exports,2026_SS,4226-green1,COASTERS SET OF 4,1.8,10.0,10.0,5.0,220.0,441920.0,,Tableware,Wine & Bar Accessories,Coasters,Unspecified,Coaster,MANGO WOOD (100.00%),train
54219,923,Zibo Beacon,2026_SS,BQP0155-12A,Glass paperweight-red orange &red&pink combination,7.5,12.0,12.0,12.0,2400.0,701399.0,7013990090.0,Decoration,Home Accessories,Decorative Objects,Paperweights,Paperweight,GLASS (100.00%),train
57788,1234,"Hangzhou Hisazumi Holdings Co., Ltd.",2026_SS,DY2111189-RABBIT_WHITE_1,Rabbit hot-water bag,7.6,41.0,30.0,2.5,289.0,950300.0,9503004100.0,Home Textiles,Bed Linen,Hot Water Bottles,Unspecified,Hot water bottle,POLYESTER (100.00%),train
57215,912,Top Pound,2026_SS,1-21037L,black metal stand with pot+       D18.5*H16*TH48,3.5,18.5,18.5,48.0,750.0,830629.0,8306290000.0,Decoration,Flower Pots & Vases,Flower pots,Unspecified,Flowerpot,IRON (100.00%),train
55385,536,Topchoice,2026_SS,3042-2Y,"PORCELAIN VASE IN SIX COLORS,(ROUND SHARP) MIDDLE SIZE",4.55,,,,,691310.0,6913100090.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,"PORCELAIN (90.00%), WATER (5.00%), GLAZE (5.00%)",train
48343,759,Xingcheng Arts And Crafts,2026_SS,XCC247827F,FRAMED CANVAS HANDPAINTED 50X70X3CM,7.88,50.0,70.0,3.0,1480.0,442019.0,,Decoration,Wall Decoration,Unspecified,Unspecified,,"CANVAS (30.00%), MDF (30.00%), PLASTIC (30.00%)",train
62802,1027,Teammann,2026_SS,DH4221608-F62*,"DOLOMITE LG. PICHTER WITH STRIPE DECAL, WHITE/YELLOW, 15*13*22.5CM  inner:18*16*25.5cm",3.5,15.0,13.0,22.5,770.0,691200.0,6912002510.0,Tableware,Wine & Bar Accessories,Decanters & Bottles,Unspecified,Jug,DOLOMITE (100.00%),train
57479,1007,Kenton,2026_SS,BH241265CW,boy and girl,2.5,10.0,5.0,17.0,230.0,392640.0,3926400000.0,Decoration,Home Accessories,Figurines,People,Children,POLYRESIN (100.00%),train
46940,691,Wadou Creative Art Co,2026_SS,9,Framed print canvas 25*25*3,6.68,25.0,25.0,2.3,,491191.0,4911910090.0,Decoration,Wall Decoration,Prints & Posters,Unspecified,Wall decoration,"POLYSTYRENE (30.00%), MDF (40.00%), POLYESTER (30.00%)",train
57513,467,Tengyi,2026_SS,D245021C white,FLOWERPOT TULIP,9.8,21.0,21.0,36.5,2174.0,691390.0,6913901090.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,CERAMIC (100.00%),train
56058,1234,"Hangzhou Hisazumi Holdings Co., Ltd.",2026_SS,DY2411486-3,Cushion : 45cmx45cm,4.4,45.0,45.0,5.0,300.0,,,Unspecified,Unspecified,Unspecified,Unspecified,,"POLYESTER (96.00%), SPANDEX (4.00%)",train
63973,26,"Vidrios San Miguel, S.L.L.",2026_SS,5173DB403 + 5173DB794,BOTELLA PEZ 1.1L. T/C,2.68,12.0,12.0,33.0,760.0,,,Tableware,Wine & Bar Accessories,Decanters & Bottles,Unspecified,Bottle,GLASS (0.00%),train
57620,792,Dingsheng Gift,2026_SS,19H159/158/19H159/158_1_20250213_141445,Hand 25x19x40cm set packing 25*19*40-3kg 27*20*50-4kg/Hand 25x19x40cm set packing 25*19*40-3kg 27*20*50-4kg,46.0,27.0,20.0,50.0,8000.0,681591.0,6815910000.0,Decoration,Home Accessories,Figurines,People,Hands,"MAGNESIUM (45.00%), RESIN (30.00%), FIBREGLASS (25.00%)",train
66223,463,"Linshu Lingyun Arts and Crafts Co., Ltd. ",2026_SS,LYQst2401 blue small,Paper table   S: TOP DIA 31*H39CM                          BASE DIA 30CM,0.1,31.0,31.0,39.0,,460290.0,4602900000.0,Furniture,Tables,Side Tables,Unspecified,Side table,"PAPER (70.00%), IRON (30.00%)",train
63611,1234,"Hangzhou Hisazumi Holdings Co., Ltd.",2026_SS,DY2102231 green/DY2102231 blue,shell cushion 40cm/shell cushion 40cm,4.5,40.0,,,605.0,950300.0,9503004100.0,Home Textiles,Cushions,Cushions & Cushion Covers,Unspecified,Cushion,"POLYESTER (96.00%), SPANDEX (4.00%)",train
65452,214,Decorative Crafts,2026_SS,SB-3513D-S/2,SEAGRASS BASKET  SET OF 2  L-TOP DIA-30 & H-26 CMS  S-TOP DIA-23 & H-21 CMS,12.0,30.0,30.0,26.0,870.0,460219.0,4602199090.0,Decoration,Decoration Storage,Storage Baskets,Unspecified,Storage Basket,SEAGRASS (100.00%),train
56201,655,Xianju Zhongyuan Arts And Craf,2026_SS,JA4723 color 1,hanger,2.13,11.0,3.0,53.0,,442019.0,4420190000.0,Decoration,Home Accessories,Other,Garlands & hangers,Hanger,"DRIFT WOOD (45.00%), RESIN (40.00%), SHELL (10.00%), ROPE (5.00%)",train
56680,1014,Haijin International,2026_SS,YD2305CAB-3 - WHITE,bag white flowers,8.25,58.0,19.0,30.0,1.3,460219.0,,Unspecified,Unspecified,Unspecified,Unspecified,,SEAGRASS (100.00%),train
57224,912,Top Pound,2026_SS,67-22072,white candle holder+D8*H10cm,0.73,8.0,8.0,10.0,190.0,940550.0,,Unspecified,Unspecified,Unspecified,Unspecified,,IRON (100.00%),train
58517,340,Rmv,2026_SS,RN240453-NB,Big blue clear poly resin chess+size 11.3x11.3x30.2cm,5.2,11.3,11.3,30.2,790.0,392640.0,,Unspecified,Unspecified,Unspecified,Unspecified,, (%),train
70406,89,Gmb Trade Linkers,2026_SS,66708,FLOOR LAMP,29.6,20.0,20.0,59.0,2600.0,940510.0,,Lighting,Unspecified,Unspecified,Unspecified,, (%),train
57110,727,Nanyang Arts And Crafts,2026_SS,NY9365302,"7""S Cactus 20.00*11.00*17.00CM",3.3,20.0,11.0,17.0,850.0,392640.0,,Unspecified,Unspecified,Unspecified,Unspecified,,POLYRESIN (100.00%),train
49469,729,In Color Ceramic Factory,2026_SS,20027-WH,20027-WH POTTERY POT 23*23*59CM,11.99,23.0,23.0,59.0,4460.0,691390.0,6913901090.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,POTTERY (100.00%),train
46396,1338,Artisan House,2026_SS,AHJRM 032,"Rectangular Mat,                       W 100 x L 150 cm",16.0,150.0,100.0,0.3,4600.0,570500.0,5705008099.0,Home Textiles,Rugs,Rugs,Unspecified,Rug,"JUTE (98.00%), POLYESTER (2.00%)",train
11442,333,Like Ceramics,2026_SS,LY819,6/S APPETIZER SET WITH BAMBOO TRAY BULK PACK  CRAFT BOX,3.13,20.0,20.0,10.9,2380.0,691110.0,6911100090.0,Tableware,Serveware,Serving Dishes,Unspecified,Appetizer set,"CERAMIC (90.00%), BAMBOO (10.00%)",train
54876,792,Dingsheng Gift,2026_SS,24H446,Bird  20x12x51cm,13.0,20.0,12.0,51.0,3000.0,681591.0,6815910000.0,Decoration,Home Accessories,Figurines,Animals,Bird,"MAGNESIUM (45.00%), RESIN (30.00%), FIBREGLASS (25.00%)",train
69405,1027,Teammann,2026_SS,4316110  -F62A/4316110  -F62B,"RESIN PINEAPPLE, YELLOW,  14*14*38CM inner:17.5 *17.5*42cm/RESIN PINEAPPLE, YELLOW,  14*14*38CM inner:17.5 *17.5*42cm",6.35,14.0,14.0,38.0,900.0,392640.0,3926400000.0,Decoration,Home Accessories,Figurines,Flowers & Plants,Pineapple,"LIMEPOWDER (55.00%), RESIN (45.00%)",train
44455,1282,"Master International Trade Co.,Ltd",2026_SS,MB380C/4-10-6,box of 2 cups 230 ml cup and saucers   CUP :9*5*6.75CM  SAUCER 15CM,2.75,15.0,9.0,8.0,340.0,691110.0,,Tableware,Dinnerware,Mugs,Unspecified,Coffee cup + saucer,PORCELAIN (100.00%),train
62740,1027,Teammann,2026_SS,DH5121104,"PORCELAIN HANDSCULPTED BODY VASE, BRICK RED, 16.9*12.5*27.3CM",7.5,16.9,12.5,27.3,1380.0,691390.0,6913909390.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,STONEWARE (100.00%),train
53891,628,Deco Import,2026_SS,C23835beige,vase 23x23x26 cm,7.45,23.0,23.0,26.0,,691310.0,6913100090.0,Decoration,Flower Pots & Vases,Vases,Unspecified,Vase,PORCELAIN (0.00%),train
25330,217,Rajkamal Overseas,2026_SS,2400,"DECAL+CLEAR ENAMEL INSIDE, OUTSIDE NATURAL  BOWL 10X10X5.75 CM",1.74,10.0,10.0,5.75,56.0,441920.0,4419209000.0,Tableware,Dinnerware,Bowls,Unspecified,Bowl,"MANGO WOOD (85.00%), GLAZE (10.00%), DECAL (5.00%)",train
20770,123,Smile Interiors,2026_SS,2785C,Wooden curve thick top dining table on live edge design base 122x122x74 cms,219.0,122.0,122.0,74.0,,940360.0,9403601000.0,Furniture,Tables,Dining Tables,Unspecified,Dining table,WOOD (100.00%),train
68209,1574,Anoru,2026_SS,3-25 MF_A,Multicolor FISHES collection BOWL 25*25*6 CM Plate Same size as 52131 A,0.0,25.0,25.0,6.0,880.0,691200.0,,Tableware,Unspecified,Unspecified,Unspecified,, (%),train
41859,940,Helichuang,2026_SS,AT23S013-16LR(6),PC LIGHT GREEN FISH 20X9.5X16CM,2.0,20.0,9.5,16.0,450.0,392640.0,3926400000.0,Decoration,Home Accessories,Figurines,Animals,Fish,"CALCIUM CARBONATE (55.00%), POLYRESIN (45.00%)",train
73875,1341,Supersonic Marketing (KOMO),2026_SS,EXAP-KOMO-2025/JL-026_A,BEACH BAG WITH STRIPES ASS2 A,0.0,,,,,,,Home Textiles,Clothing & Accessories,Bags,Unspecified,Beach bag,"COTTON (90.00%), ACRYLIC (TEXTILE BLEND) (10.00%)",train
54888,792,Dingsheng Gift,2026_SS,23H023,Pineapple  17.5x17.5x43cm,6.5,17.5,17.5,43.0,2500.0,681591.0,6815910000.0,Decoration,Home Accessories,Figurines,Flowers & Plants,Pineapple,"MAGNESIUM (45.00%), RESIN (30.00%), FIBREGLASS (25.00%)",train
44462,1282,"Master International Trade Co.,Ltd",2026_SS,MBM04-11-7,box of 2pcs 5.5'' BOWL 14X14X7CM,2.2,14.0,14.0,7.0,280.0,691110.0,,Tableware,Dinnerware,Bowls,Unspecified,Bowl,PORCELAIN (100.00%),train
64000,26,"Vidrios San Miguel, S.L.L.",2026_SS,4900DB61,"JARRON ALBANIA 76,5 CM",16.12,18.0,18.0,76.5,6600.0,701399.0,7013990090.0,Decoration,Flower Pots & Vases,Floor Vases,Unspecified,Floor vase,GLASS (0.00%),train
70049,1595,Ceramica Casas,2026_SS,STRIPES light blue 21,MT-GR-21cm + PL-CO 20cm,5.16,21.0,21.0,19.0,,691490.0,6914900010.0,Decoration,Flower Pots & Vases,Flower pots,Unspecified,Flowerpot,CERAMIC (100.00%),train
